id	fips	type	ulocal	level	totfrlPct	member	maxdown	lon	lat
99747	12	1	11 	3 	52	44	10	-80.189	25.789
99748	12	1	11 	2 	62	1027	10	-81.779	30.308
99749	12	1	11 	1 	56	815	10	-81.825	30.192
99750	12	1	21 	2 	53	1491	8	-87.403	30.342
99751	12	1	11 	1 	97	608	10	-82.405	27.967
99752	12	1	21 	1 	94	544	9	-82.409	28.010
99753	12	1	21 	1 	82	766	9	-82.603	28.014
99754	12	1	32 	2 	57	997	8	-81.856	28.556
99755	12	1	41 	1 	48	1014	8	-81.729	28.583
99756	12	1	12 	2 	92	453	10	-84.295	30.412
99757	12	1	13 	1 	95	423	8	-82.545	27.494
99759	12	1	22 	2 	78	881	10	-81.365	28.328
99760	12	1	21 	2 	32	1258	10	-80.116	26.849
99761	12	1	21 	2 	26	1286	10	-80.122	26.898
99762	12	1	21 	1 	48	505	10	-80.097	26.607
99763	12	1	21 	1 	37	358	10	-80.227	26.682
99764	12	1	21 	1 	79	666	8	-82.682	28.280
99765	12	1	21 	2 	74	1109	8	-82.734	27.835
99766	12	1	22 	1 	85	436	8	-81.974	27.892
99767	12	1	22 	2 	88	656	8	-81.911	28.027
99768	12	4	41 	3 	98	156	10	-81.450	27.589
99769	12	1	41 	1 	52	709	8	-81.868	27.947
99770	12	1	41 	3 	59	2469	10	-82.224	27.074
99771	12	1	21 	1 	47	712	10	-81.304	28.652
99772	12	1	41 	1 	72	550	8	-82.120	28.767
99773	12	1	33 	2 	67	1114	10	-82.996	30.277
99776	13	1	43 	1 	84	652	7	-82.855	31.305
99777	13	1	11 	1 	98	495	10	-84.393	33.718
99778	13	1	41 	1 	86	686	10	-83.563	30.813
99779	13	1	41 	1 	56	628	10	-84.947	33.679
99780	13	1	12 	2 	86	621	7	-81.085	32.065
99781	13	1	12 	2 	86	572	3	-81.069	32.033
99782	13	1	41 	1 	37	183	10	-81.181	32.031
99783	13	1	41 	2 	87	587	10	-83.470	33.987
99784	13	1	41 	2 	27	1023	10	-84.755	33.437
99785	13	1	21 	3 	83	1176	10	-84.202	33.811
99786	13	1	21 	1 	62	577	10	-84.258	33.855
99787	13	1	41 	1 	68	370	10	-82.846	34.084
99788	13	1	41 	1 	51	566	10	-85.059	34.258
99789	13	1	42 	1 	65	336	10	-85.335	34.109
99790	13	1	21 	2 	5	838	10	-84.154	34.115
99791	13	1	13 	3 	30	1664	10	-84.414	33.916
99792	13	1	32 	2 	81	576	10	-84.225	30.875
99793	13	1	21 	1 	94	1756	10	-84.146	33.908
99794	13	1	21 	1 	62	694	10	-84.045	34.125
99795	13	1	13 	1 	67	603	10	-81.649	31.815
99796	13	1	12 	2 	87	550	10	-84.916	32.470
99797	13	1	42 	1 	58	404	10	-83.713	33.654
99798	13	1	41 	1 	70	1470	10	-84.299	32.894
99799	15	1	11 	1 	81	502	6	-157.882	21.339
99800	15	1	41 	1 	36	185	9	-155.977	19.633
99801	16	1	23 	1 	74	474	9	-116.678	43.684
99802	16	1	41 	1 	100	618	6	-111.866	42.086
99803	16	1	43 	1 	56	75	6	-111.732	42.407
99804	16	1	13 	1 	55	311	9	-116.970	46.379
99805	16	1	43 	1 	36	99	7	-113.614	43.913
99806	16	1	13 	1 	68	543	9	-116.536	43.575
99808	16	1	13 	1 	57	405	9	-112.437	42.876
99809	16	1	23 	1 	59	469	9	-112.471	42.949
99810	16	1	43 	1 	62	8	7	-111.293	43.405
99814	17	1	42 	1 	38	106	5	-88.884	40.741
99816	17	1	43 	3 	41	268	8	-88.741	39.059
99817	17	1	21 	1 	59	440	10	-87.942	41.950
99818	17	1	42 	1 	56	187	9	-88.959	38.993
99819	17	1	33 	1 	57	440	10	-90.501	40.556
99820	17	1	31 	1 	16	381	8	-88.535	42.095
99821	17	1	11 	1 	80	554	7	-87.673	41.892
99822	17	1	11 	1 	96	662	10	-87.684	41.853
99825	17	1	42 	1 	23	100	10	-89.622	38.510
99828	17	1	42 	1 	52	277	8	-87.666	39.106
99829	17	1	42 	1 	58	114	7	-88.905	38.149
99831	17	1	41 	1 	46	171	5	-88.624	37.159
99832	17	1	42 	3 	29	178	7	-89.868	38.317
99834	17	1	21 	1 	43	622	10	-88.328	41.711
99836	17	1	32 	1 	36	323	7	-89.857	40.014
99837	17	1	41 	2 	14	349	10	-88.987	42.471
99838	17	1	21 	3 	60	2000	10	-87.539	41.559
99839	17	1	21 	1 	82	200	10	-87.834	42.455
99840	18	1	21 	2 	26	661	10	-86.399	39.760
99841	18	1	41 	2 	44	948	10	-86.078	39.586
99842	18	1	41 	1 	16	530	10	-86.002	39.667
99843	18	1	42 	3 	34	419	10	-85.294	39.140
99844	18	1	21 	1 	86	311	11	-87.359	41.532
99845	18	1	32 	2 	47	495	11	-87.563	38.356
99846	18	1	41 	1 	26	214	10	-85.288	41.104
99847	18	1	32 	1 	57	845	6	-86.476	38.554
99848	18	1	11 	1 	44	606	11	-86.096	39.690
99849	18	1	41 	3 	22	543	10	-87.161	41.396
99850	18	1	21 	1 	71	429	11	-87.341	41.507
99851	18	1	32 	2 	53	573	10	-86.771	40.744
99853	18	1	42 	1 	31	231	6	-87.293	38.201
99855	18	1	11 	1 	18	195	11	-86.125	39.912
99856	19	1	13 	1 	29	258	8	-90.719	42.502
99857	19	1	43 	2 	42	195	7	-94.566	41.287
99858	19	1	41 	2 	51	441	7	-93.194	42.752
99859	19	1	13 	1 	12	201	9	-91.526	41.679
99860	19	4	33 	3 	62	111	7	-93.171	43.152
99861	19	1	32 	2 	52	254	7	-95.228	41.011
99862	19	1	42 	2 	9	411	8	-91.495	41.805
99863	19	1	42 	1 	23	328	5	-96.069	42.490
99864	20	1	43 	3 	53	34	7	-101.377	39.366
99865	20	1	32 	2 	53	232	9	-94.844	37.515
99866	20	1	41 	2 	18	409	9	-97.534	37.680
99867	20	1	12 	1 	90	386	9	-94.616	39.050
99868	20	1	33 	2 	91	490	6	-100.925	37.024
99869	20	1	43 	3 	30	223	7	-98.584	37.291
99871	20	1	41 	1 	5	646	10	-94.771	38.833
99873	20	1	42 	1 	25	153	10	-99.145	38.856
99874	20	1	11 	1 	58	291	9	-97.367	37.724
99875	21	1	32 	2 	67	538	7	-85.468	37.814
99876	21	1	21 	1 	32	626	9	-84.659	38.986
99877	21	4	41 	3 	93	42	7	-83.412	37.525
99878	21	4	13 	3 	39	49	9	-87.064	37.755
99879	21	1	22 	4 	60	483	9	-82.675	38.479
99881	21	1	41 	3 	51	1373	7	-84.068	37.142
99882	21	1	33 	1 	50	607	9	-88.352	36.857
99883	21	1	13 	1 	98	192	9	-87.131	37.769
99884	21	1	32 	2 	64	480	7	-86.583	36.727
99885	21	1	43 	1 	90	193	5	-83.394	37.793
99886	22	1	11 	4 	79	258	9	-90.075	30.018
99887	22	1	41 	1 	96	302	10	-91.026	30.094
99888	22	1	32 	3 	61	307	7	-93.989	32.862
99889	22	1	41 	1 	64	1054	0	-93.828	32.306
99890	22	1	32 	2 	89	210	5	-93.068	32.795
99891	22	1	11 	3 	84	864	6	-90.090	29.967
99892	22	1	23 	3 	37	1234	7	-92.431	31.334
99893	22	1	43 	4 	55	354	3	-93.009	31.261
99894	22	1	32 	1 	63	640	0	-91.256	30.389
99896	23	1	32 	1 	53	259	9	-69.780	44.218
99897	23	1	42 	2 	55	304	9	-69.306	44.123
99898	23	1	31 	2 	14	620	9	-70.662	43.144
99899	23	1	42 	1 	60	383	9	-69.800	44.712
99900	23	1	43 	2 	50	278	9	-70.966	44.020
99901	24	1	21 	1 	36	639	10	-76.539	39.143
99902	24	1	11 	3 	53	1683	8	-76.642	39.345
99903	24	1	11 	1 	99	247	10	-76.628	39.281
99904	24	1	21 	1 	67	302	10	-76.722	39.351
99906	24	1	41 	1 	27	330	10	-77.035	39.676
99907	24	1	23 	2 	33	799	9	-76.887	38.625
99908	24	1	41 	1 	34	549	10	-77.633	39.318
99909	24	1	31 	3 	21	978	10	-77.411	39.639
99910	24	1	41 	1 	10	681	10	-77.355	39.327
99911	24	1	21 	1 	71	502	10	-77.062	39.075
99912	24	1	21 	1 	67	615	10	-76.992	39.055
99913	24	1	21 	1 	51	386	10	-76.923	38.761
99914	24	1	32 	1 	37	388	7	-76.494	38.280
99915	25	1	11 	3 	73	294	10	-71.086	42.324
99916	25	1	31 	3 	24	1103	10	-72.512	42.380
99917	25	1	41 	1 	14	693	10	-70.721	41.983
99918	25	1	21 	1 	69	181	10	-71.164	42.716
99919	25	1	13 	1 	12	398	10	-71.229	42.358
99920	25	1	13 	3 	15	1846	10	-71.206	42.345
99921	25	1	13 	1 	18	347	10	-71.022	42.255
99922	25	1	21 	2 	16	915	9	-71.728	42.283
99923	25	3	41 	3 	26	358	10	-72.132	42.160
99924	25	1	21 	2 	36	815	10	-71.035	41.877
99925	25	1	21 	2 	8	414	10	-71.778	42.413
99926	25	1	12 	2 	59	882	10	-71.812	42.289
99927	25	1	12 	1 	63	701	10	-71.842	42.242
99928	26	1	12 	1 	73	171	10	-84.577	42.712
99929	26	1	12 	4 	43	722	10	-85.606	42.887
99930	26	1	12 	2 	83	175	10	-83.067	42.522
99931	26	1	43 	3 	42	291	10	-87.344	45.702
99932	26	1	31 	3 	49	576	10	-86.344	41.948
99933	26	4	32 	3 	62	37	10	-83.376	43.503
99934	26	1	41 	1 	38	430	7	-84.830	42.538
99936	26	4	21 	3 	51	170	10	-83.411	42.732
99937	26	1	31 	1 	42	378	10	-85.927	43.063
99938	26	1	41 	1 	83	23	7	-82.621	43.277
99939	26	1	13 	1 	94	277	10	-83.186	42.346
99940	26	1	11 	3 	60	709	10	-83.061	42.348
99941	26	1	41 	2 	62	273	10	-84.334	42.284
99942	26	1	42 	3 	65	446	10	-86.104	42.599
99943	26	1	21 	2 	33	674	10	-83.836	43.078
99944	26	1	12 	1 	96	248	10	-85.657	42.918
99946	26	1	43 	1 	77	382	7	-83.806	44.380
99947	26	1	43 	2 	66	357	10	-86.370	43.699
99948	26	1	43 	1 	73	470	10	-86.370	43.699
99950	26	4	42 	3 	70	76	10	-84.651	41.990
99951	26	1	13 	1 	98	332	10	-85.571	42.272
99952	26	4	21 	4 	60	272	10	-85.662	42.854
99953	26	1	21 	1 	31	396	10	-82.892	42.490
99955	26	1	21 	3 	68	453	10	-83.097	42.490
99956	26	1	41 	2 	63	410	10	-85.774	43.416
99957	26	2	22 	1 	67	9	10	-86.265	43.258
99958	26	1	22 	1 	46	244	10	-85.561	42.330
99959	26	1	32 	1 	26	293	10	-83.970	41.948
99960	26	4	32 	3 	39	31	10	-85.622	41.946
99961	26	1	42 	1 	58	602	10	-84.234	44.279
99965	27	4	13 	3 	58	91	10	-93.410	44.960
99966	27	1	11 	4 	34	1261	10	-93.258	44.986
99967	27	1	43 	1 	46	153	7	-96.440	45.462
99969	27	1	11 	3 	42	96	10	-93.270	44.920
99970	27	1	13 	1 	22	500	10	-93.347	44.831
99971	27	1	13 	1 	34	501	10	-93.337	44.819
99972	27	1	21 	2 	20	716	10	-93.582	44.823
99973	27	1	32 	2 	39	525	7	-92.458	46.717
99975	27	1	21 	1 	27	616	10	-93.141	44.634
99976	27	1	42 	3 	22	479	7	-94.467	45.733
99977	27	1	11 	1 	5	392	10	-93.325	44.929
99978	27	1	32 	1 	30	968	10	-93.809	45.309
99979	27	1	33 	3 	25	620	7	-95.757	48.848
99980	27	1	21 	3 	11	370	10	-93.187	44.771
99981	27	1	33 	1 	64	389	7	-94.621	43.990
99982	27	1	33 	1 	45	519	7	-93.965	44.335
99983	27	2	41 	1 	29	56	10	-91.661	44.048
99985	28	1	33 	2 	71	487	9	-90.455	31.585
99986	28	1	41 	1 	40	715	10	-89.759	34.989
99989	28	1	33 	3 	91	1096	9	-91.374	31.511
99990	28	1	22 	3 	28	1602	9	-88.807	30.413
99991	28	1	13 	1 	87	351	9	-88.513	30.369
99992	28	1	21 	1 	37	896	11	-90.032	32.274
99993	29	4	41 	4 	88	24	7	-91.926	38.842
99994	29	1	33 	2 	55	247	7	-93.551	39.789
99995	29	1	43 	1 	57	159	7	-93.312	37.940
99997	29	1	11 	3 	83	1086	9	-94.525	39.108
99998	29	1	43 	1 	64	442	7	-91.857	37.490
99999	29	1	21 	1 	27	323	10	-90.285	38.494
100000	29	1	41 	1 	53	548	7	-91.478	38.371
100001	29	1	42 	2 	57	204	7	-93.919	36.814
100002	29	1	11 	3 	33	291	10	-90.243	38.640
100003	29	1	11 	1 	94	140	10	-90.247	38.611
100004	29	1	42 	1 	66	173	5	-90.826	38.161
100005	29	1	41 	3 	41	469	10	-91.023	38.830
100006	30	1	42 	1 	56	79	7	-114.468	47.001
100007	30	1	43 	1 	79	14	4	-108.799	47.023
100008	30	1	43 	3 	45	49	9	-110.116	48.180
100009	30	1	33 	1 	52	452	8	-114.255	48.225
100011	30	1	42 	2 	38	8	6	-111.861	47.638
100012	30	1	42 	1 	36	42	6	-111.861	47.638
100013	30	1	33 	2 	35	1021	8	-114.333	48.216
100014	30	1	41 	1 	26	34	7	-105.780	46.437
100016	30	1	43 	3 	32	126	5	-104.553	48.777
100017	30	1	43 	2 	97	88	5	-109.783	48.257
100018	31	1	43 	3 	54	56	8	-99.745	42.826
100019	31	1	33 	1 	17	24	10	-98.957	40.498
100020	31	1	11 	2 	75	319	9	-96.007	41.321
100022	32	1	11 	1 	48	597	9	-115.266	36.225
100023	32	1	42 	1 	51	170	8	-114.592	36.672
100024	32	1	21 	2 	41	1533	7	-115.173	36.013
100025	33	1	41 	1 	46	423	7	-71.073	43.394
100026	33	1	41 	3 	4	898	10	-71.592	42.734
100027	33	1	33 	1 	23	251	10	-72.305	43.649
100028	33	1	22 	1 	7	639	10	-71.375	42.867
100029	33	1	22 	1 	10	546	10	-71.496	42.891
100030	33	1	13 	1 	65	534	10	-71.477	42.745
100031	33	1	42 	1 	43	242	7	-71.736	43.592
100033	34	1	13 	1 	88	357	10	-74.460	39.349
100034	34	1	21 	1 	11	312	10	-74.038	40.411
100035	34	2	21 	4 	15	67	10	-74.056	40.956
100036	34	1	41 	1 	3	355	10	-74.993	40.683
100037	34	1	21 	1 	6	331	10	-74.171	40.839
100038	34	1	21 	2 	25	1066	10	-74.157	40.032
100039	34	1	21 	3 	8	2071	10	-74.956	39.874
100040	34	1	21 	2 	37	260	10	-74.467	40.592
100041	34	1	21 	1 	5	495	10	-74.895	39.869
100042	34	1	21 	2 	17	520	9	-75.060	39.902
100043	34	1	21 	1 	87	417	10	-74.070	40.718
100044	34	1	21 	3 	21	486	10	-75.519	39.650
100045	34	1	21 	1 	9	457	10	-74.345	40.303
100046	34	1	21 	1 	34	563	10	-75.012	39.968
100047	34	1	21 	1 	2	723	11	-74.265	40.318
100048	34	1	21 	2 	5	722	10	-74.827	39.889
100050	34	1	11 	1 	95	386	10	-74.189	40.750
100051	34	1	21 	2 	17	357	10	-74.133	40.781
100052	34	1	21 	2 	89	1715	10	-74.132	40.856
100053	34	1	21 	3 	4	721	10	-74.306	40.961
100054	34	1	21 	2 	11	664	10	-74.654	40.358
100056	34	1	21 	1 	3	520	11	-74.256	40.948
100057	35	1	21 	2 	34	866	9	-106.586	35.327
100058	35	1	43 	2 	98	182	3	-108.711	36.277
100059	35	1	43 	3 	60	166	7	-103.192	36.449
100060	35	1	43 	2 	98	133	7	-106.987	36.946
100061	35	1	43 	2 	49	35	5	-103.632	34.433
100062	35	1	33 	2 	97	116	7	-104.689	34.944
100063	36	1	42 	3 	25	591	10	-73.731	44.664
100064	36	1	32 	1 	44	332	9	-76.850	42.907
100065	36	1	11 	2 	98	217	10	-73.859	40.823
100066	36	1	11 	1 	85	764	10	-73.910	40.851
100067	36	1	11 	1 	90	1039	11	-73.869	40.861
100068	36	1	11 	2 	89	384	10	-73.878	40.831
100069	36	1	11 	1 	11	1376	10	-73.977	40.671
100070	36	1	11 	1 	89	185	9	-74.005	40.677
100071	36	1	11 	1 	92	1518	9	-73.854	40.740
100072	36	1	11 	1 	82	586	9	-73.908	40.757
100073	36	1	11 	1 	88	595	10	-73.942	40.702
100074	36	4	11 	3 	70	413	9	-73.828	40.765
100075	36	1	11 	4 	45	88	9	-73.822	40.586
100076	36	2	11 	4 	88	605	10	-73.983	40.687
100077	36	1	11 	1 	86	517	10	-73.985	40.637
100078	36	1	13 	2 	70	661	10	-73.793	42.643
100079	36	1	32 	2 	45	461	9	-78.186	43.241
100080	36	1	21 	1 	13	564	10	-73.331	40.702
100081	36	1	21 	3 	5	1178	11	-73.892	42.910
100082	36	1	21 	2 	1	633	10	-73.771	41.202
100083	36	1	42 	1 	58	279	7	-75.895	42.542
100085	36	1	22 	3 	30	1298	10	-76.048	42.098
100086	36	1	21 	2 	8	1236	10	-73.896	42.691
100087	36	1	21 	1 	89	421	10	-73.732	40.587
100088	36	1	43 	4 	46	613	7	-75.962	44.193
100089	36	1	21 	1 	5	772	11	-73.681	40.785
100090	36	1	21 	1 	12	653	11	-72.995	40.958
100091	36	1	21 	1 	32	342	10	-73.828	40.926
100092	36	1	41 	1 	23	498	9	-74.091	41.707
100093	36	1	13 	1 	77	463	10	-78.988	43.085
100094	36	1	32 	2 	47	446	9	-77.059	42.666
100095	36	1	21 	1 	2	547	10	-73.672	40.988
100096	36	1	23 	1 	15	403	11	-73.796	43.082
100097	36	1	21 	1 	9	522	10	-73.783	42.817
100098	36	1	42 	1 	51	657	7	-75.500	42.688
100099	36	1	42 	2 	48	342	7	-75.500	42.688
100100	36	1	41 	1 	30	323	7	-73.621	43.296
100101	36	1	43 	3 	65	355	7	-75.396	43.637
100102	36	1	21 	2 	62	363	10	-74.049	41.086
100103	36	1	13 	3 	67	2663	11	-75.214	43.084
100104	36	1	13 	1 	49	715	10	-73.770	41.041
100106	37	1	41 	1 	61	615	10	-82.707	35.658
100107	37	1	12 	3 	17	98	10	-78.880	35.974
100108	37	1	12 	2 	70	312	9	-78.896	35.982
100109	37	1	12 	2 	95	302	9	-80.206	36.064
100110	37	1	12 	1 	93	750	9	-80.236	36.156
100111	37	1	32 	1 	71	421	7	-77.063	35.848
100112	37	1	11 	1 	38	640	9	-80.798	35.179
100113	37	1	42 	1 	43	481	9	-80.426	35.229
100114	37	1	42 	1 	59	177	10	-81.848	36.293
100115	37	1	41 	3 	36	1191	9	-77.981	35.506
100116	38	1	33 	3 	29	297	11	-99.995	48.359
100119	39	1	21 	1 	99	290	9	-82.943	40.059
100120	39	2	12 	1 	53	101	9	-81.472	41.064
100121	39	1	13 	1 	86	473	9	-81.406	40.794
100123	39	1	11 	1 	90	450	9	-81.591	41.462
100125	39	1	42 	1 	67	255	6	-82.354	39.462
100126	39	1	21 	2 	30	801	9	-81.637	41.047
100127	39	1	21 	1 	92	285	9	-84.456	39.244
100128	39	1	13 	1 	60	243	9	-83.835	39.922
100129	39	1	21 	1 	31	419	9	-83.665	41.712
100130	39	1	11 	1 	82	193	9	-83.469	41.721
100131	39	1	41 	2 	34	729	9	-84.196	40.052
100132	39	1	21 	3 	44	1020	9	-84.228	39.672
100133	39	1	13 	3 	93	814	7	-80.696	41.092
100134	39	1	32 	2 	68	493	9	-82.016	39.957
100135	39	1	42 	3 	99	265	9	-81.862	39.309
100136	39	1	41 	3 	4	1472	9	-83.097	40.195
100137	39	1	41 	3 	22	1378	5	-83.204	40.006
100138	39	1	21 	2 	56	790	9	-84.571	39.297
100139	39	1	42 	1 	47	599	9	-83.815	39.194
100140	39	1	41 	3 	9	1034	9	-81.739	41.162
100141	39	1	42 	3 	98	192	0	-81.036	39.848
100142	39	1	23 	1 	96	72	7	-82.487	40.755
100143	39	1	41 	3 	56	415	9	-83.286	41.127
100144	39	1	41 	1 	63	721	9	-81.331	40.756
100146	39	1	21 	1 	84	551	9	-81.270	41.754
100147	40	1	42 	2 	52	96	7	-96.165	36.560
100148	40	1	43 	3 	80	66	0	-94.960	34.393
100149	40	1	41 	3 	69	291	0	-96.292	35.426
100150	40	1	43 	1 	59	248	6	-96.199	34.555
100151	40	1	42 	1 	74	253	5	-98.208	34.898
100152	40	1	43 	3 	66	59	6	-99.623	36.372
100153	40	1	43 	1 	80	112	6	-97.108	33.950
100154	40	1	41 	1 	27	406	6	-96.894	35.361
100155	40	1	42 	1 	93	68	7	-99.250	34.987
100156	40	1	32 	2 	70	198	7	-96.345	36.123
100157	40	1	43 	1 	79	496	9	-97.121	33.928
100158	40	1	32 	3 	37	358	9	-97.962	34.647
100159	40	1	32 	1 	97	310	4	-95.393	35.745
100160	40	1	23 	1 	46	307	9	-97.436	35.214
100161	40	1	21 	1 	80	222	9	-97.552	35.563
100162	40	1	11 	1 	95	285	9	-97.515	35.556
100163	40	1	42 	1 	76	518	0	-95.056	35.820
100164	41	1	32 	2 	65	198	10	-122.809	42.621
100165	41	1	32 	1 	74	496	11	-119.300	45.836
100166	41	1	32 	2 	59	571	11	-122.891	44.509
100168	41	1	43 	1 	76	265	10	-123.924	45.178
100169	41	1	11 	1 	83	394	11	-122.751	45.590
100170	41	1	11 	1 	15	562	11	-122.620	45.506
100171	41	1	21 	1 	86	405	10	-122.488	45.542
100172	41	1	12 	1 	62	394	11	-123.012	44.945
100173	42	1	21 	3 	35	522	9	-79.781	40.548
100174	42	1	12 	1 	67	550	10	-75.505	40.604
100175	42	1	41 	1 	44	466	10	-80.027	40.127
100176	42	1	22 	3 	42	357	7	-75.725	41.873
100177	42	1	22 	2 	20	905	11	-76.694	39.990
100178	42	1	21 	4 	72	220	10	-75.361	39.861
100179	42	1	22 	1 	20	282	9	-75.884	40.441
100180	42	4	42 	4 	93	116	10	-77.347	40.368
100181	42	1	41 	2 	41	258	7	-79.756	40.088
100182	42	1	21 	3 	14	1034	9	-80.115	40.467
100183	42	1	21 	1 	41	255	9	-80.198	40.523
100184	42	1	23 	1 	18	613	10	-75.653	40.218
100185	42	1	11 	4 	31	495	10	-75.183	39.921
100186	42	1	11 	1 	93	595	10	-75.141	39.994
100187	42	1	13 	2 	91	617	10	-75.919	40.332
100188	42	1	33 	3 	34	341	10	-78.719	41.432
100189	42	1	32 	3 	27	898	9	-76.866	40.805
100190	42	1	21 	1 	88	354	7	-80.497	41.225
100191	42	1	42 	3 	51	176	7	-79.329	39.798
100192	42	1	21 	3 	8	1460	10	-75.200	40.152
100194	42	1	41 	4 	35	453	9	-80.411	40.665
100196	44	1	21 	1 	13	299	9	-71.279	41.698
100197	44	1	21 	1 	36	408	9	-71.544	41.677
100198	44	1	41 	1 	17	341	9	-71.635	41.879
100199	44	1	41 	1 	16	309	9	-71.174	41.509
100200	44	1	21 	2 	64	568	10	-71.311	41.491
100201	44	1	12 	1 	92	501	11	-71.413	41.809
100202	44	1	12 	1 	94	370	11	-71.455	41.815
100203	44	1	12 	1 	93	332	11	-71.449	41.810
100204	44	1	12 	2 	58	502	11	-71.394	41.841
100205	45	1	41 	1 	85	425	9	-80.791	32.452
100206	45	1	32 	2 	40	860	9	-80.731	32.221
100207	45	1	21 	2 	62	683	10	-80.090	33.018
100208	45	1	42 	1 	89	183	10	-80.288	32.727
100209	45	1	32 	1 	85	501	7	-81.178	34.710
100210	45	1	32 	1 	95	407	9	-79.381	34.419
100211	45	1	13 	2 	54	851	10	-82.388	34.807
100212	45	1	41 	1 	15	674	9	-81.289	33.989
100213	45	1	41 	2 	40	759	9	-81.258	33.892
100214	45	1	43 	1 	71	317	7	-80.424	33.439
100216	46	1	43 	1 	37	153	6	-96.624	43.025
100217	46	1	43 	3 	46	65	6	-98.400	43.423
100218	46	1	43 	1 	35	150	8	-96.482	44.232
100219	46	1	42 	3 	33	83	11	-97.174	42.892
100220	46	1	43 	3 	13	75	7	-99.955	45.008
100221	46	1	43 	3 	39	179	6	-97.293	44.659
100222	46	1	42 	2 	17	18	6	-97.093	43.281
100223	46	1	43 	3 	21	102	11	-99.030	45.445
100224	46	1	43 	3 	38	104	5	-103.425	44.716
100225	46	1	13 	3 	31	1902	11	-103.228	44.087
100226	46	1	12 	2 	22	1099	11	-96.719	43.524
100227	47	1	41 	1 	42	478	10	-82.243	36.533
100228	47	1	22 	1 	66	534	10	-82.159	36.371
100229	47	1	32 	1 	84	167	7	-82.835	36.168
100230	47	1	41 	3 	85	378	9	-88.907	35.841
100231	47	1	21 	2 	35	603	10	-84.095	35.931
100232	47	1	42 	4 	59	401	6	-86.706	35.237
100233	47	1	21 	1 	58	576	10	-83.938	35.770
100234	47	1	11 	1 	99	460	7	-90.048	35.023
100235	47	1	33 	1 	45	324	10	-85.516	36.113
100236	48	1	11 	1 	92	487	5	-95.480	29.718
100237	48	4	13 	4 	91	133	7	-98.185	26.258
100238	48	4	12 	4 	47	179	10	-101.881	35.181
100239	48	1	21 	1 	89	105	7	-98.152	26.208
100241	48	1	21 	3 	56	799	5	-95.634	29.691
100242	48	1	12 	1 	94	792	10	-101.873	35.213
100243	48	1	21 	1 	82	449	7	-97.807	30.227
100244	48	1	12 	1 	93	1045	7	-94.085	30.044
100245	48	1	33 	1 	63	360	10	-101.442	32.256
100246	48	1	43 	4 	65	206	5	-98.383	33.164
100247	48	1	41 	1 	31	454	10	-97.356	32.530
100248	48	1	41 	4 	61	569	9	-96.974	32.591
100249	48	4	21 	4 	88	557	7	-95.124	29.791
100251	48	1	11 	1 	97	296	9	-96.752	32.745
100252	48	1	11 	2 	92	670	9	-96.840	32.635
100253	48	1	11 	1 	96	627	9	-96.865	32.880
100254	48	4	41 	4 	82	34	10	-102.384	31.913
100255	48	1	21 	1 	62	522	7	-106.437	31.819
100256	48	1	11 	1 	94	561	7	-106.413	31.870
100257	48	1	21 	1 	62	750	10	-95.531	29.589
100258	48	4	11 	4 	10	60	10	-97.305	32.796
100259	48	1	11 	2 	58	144	10	-97.336	32.730
100260	48	1	42 	2 	25	216	7	-98.689	33.808
100261	48	1	11 	1 	61	488	10	-95.390	29.800
100262	48	1	11 	2 	57	701	10	-95.499	29.705
100263	48	1	11 	1 	60	1004	7	-95.521	29.726
100264	48	1	11 	1 	68	358	7	-95.418	29.778
100265	48	1	11 	1 	41	489	10	-95.398	29.747
100267	48	1	42 	1 	53	259	4	-96.072	30.767
100268	48	1	33 	1 	72	498	7	-97.897	28.885
100269	48	1	21 	2 	38	482	10	-97.221	32.652
100270	48	1	32 	2 	59	842	7	-94.859	32.368
100271	48	1	21 	1 	15	709	10	-95.461	30.052
100274	48	1	21 	1 	67	529	9	-96.611	32.755
100275	48	1	12 	1 	85	462	10	-102.075	31.988
100277	48	1	33 	1 	79	562	7	-95.625	31.740
100278	48	1	42 	2 	51	415	5	-96.682	32.430
100281	48	1	11 	4 	35	2084	9	-96.688	33.021
100282	48	1	32 	3 	59	648	7	-97.212	26.074
100283	48	1	42 	3 	26	358	9	-94.248	33.367
100284	48	1	11 	1 	27	336	9	-96.776	32.955
100285	48	1	42 	3 	64	298	7	-101.679	33.609
100286	48	1	11 	1 	4	750	7	-97.781	30.414
100287	48	1	41 	1 	43	564	7	-98.292	26.170
100289	48	1	41 	1 	62	888	7	-106.246	31.789
100290	48	1	11 	1 	92	537	7	-98.561	29.305
100291	48	1	42 	2 	66	179	7	-95.356	30.953
100292	48	1	41 	3 	43	453	7	-95.605	31.739
100293	48	1	12 	1 	73	1027	7	-99.480	27.573
100295	48	1	12 	2 	94	383	10	-97.165	31.558
100296	48	1	32 	2 	67	450	7	-96.095	29.319
100297	48	1	21 	1 	75	549	10	-97.470	32.759
100298	49	1	23 	1 	32	530	10	-111.822	41.776
100299	49	1	13 	3 	44	1744	10	-111.839	41.729
100301	49	1	42 	1 	25	642	7	-111.671	41.038
100302	49	1	13 	1 	44	464	11	-113.536	37.113
100303	49	1	41 	1 	29	629	11	-113.491	37.106
100304	49	1	21 	3 	19	1733	10	-112.092	41.292
100305	50	1	22 	1 	30	943	7	-73.110	44.632
